Cod_Operadora;Operadora;UF;qtd_beneficiarios
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;São Paulo;2
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Acre;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Alagoas;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Amapá;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Amazonas;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Bahia;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Ceará;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Distrito Federal;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Espírito Santo;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Goiás;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Maranhão;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Mato Grosso;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Mato Grosso do Sul;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Minas Gerais;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Pará;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Paraíba;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Paraná;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Pernambuco;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Piauí;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Rio de Janeiro;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Rio Grande do Norte;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Rio Grande do Sul;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Rondônia;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Roraima;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Santa Catarina;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Sergipe;0
300870;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPE;Tocantins;0
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Ceará;32095
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Pernambuco;1129
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Paraíba;668
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Bahia;51
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Rio Grande do Norte;41
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;São Paulo;41
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Pará;39
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Piauí;34
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Maranhão;26
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Minas Gerais;15
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Rio Grande do Sul;15
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Alagoas;14
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Sergipe;14
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Rondônia;13
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Espírito Santo;11
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Roraima;9
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Distrito Federal;8
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Não Identificado;7
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Rio de Janeiro;7
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Tocantins;7
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Goiás;6
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Santa Catarina;5
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Mato Grosso;2
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Mato Grosso do Sul;2
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Amazonas;1
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Acre;0
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Amapá;0
356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA ME;Paraná;0
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Ceará;71717
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Goiás;559
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Rio Grande do Norte;427
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;São Paulo;234
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Paraíba;195
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Pernambuco;147
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Bahia;117
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Rio de Janeiro;66
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Piauí;65
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Maranhão;52
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Minas Gerais;44
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Distrito Federal;31
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Pará;31
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Rio Grande do Sul;31
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Alagoas;30
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Rondônia;29
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Paraná;28
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Sergipe;27
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Santa Catarina;23
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Espírito Santo;19
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Roraima;17
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Mato Grosso do Sul;11
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Mato Grosso;9
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Amazonas;6
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Tocantins;5
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Não Identificado;3
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Amapá;2
321958;UNIMED DO CEARA - FEDERACAO DAS SOCIEDADES;Acre;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Rio de Janeiro;5
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Acre;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Alagoas;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Amapá;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Amazonas;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Bahia;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Ceará;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Distrito Federal;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Espírito Santo;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Goiás;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Maranhão;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Mato Grosso;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Mato Grosso do Sul;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Minas Gerais;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Pará;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Paraíba;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Paraná;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Pernambuco;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Piauí;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Rio Grande do Norte;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Rio Grande do Sul;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Rondônia;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Roraima;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Santa Catarina;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;São Paulo;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Sergipe;0
312363;UNIMED DO EST. DO RJ FEDERACAO EST. DAS COO;Tocantins;0
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Santa Catarina;113840
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Paraná;10486
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;São Paulo;6991
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Mato Grosso do Sul;6914
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Rio Grande do Sul;6812
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Tocantins;2564
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Minas Gerais;2402
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Mato Grosso;2379
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Goiás;1285
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Bahia;1259
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Pernambuco;1054
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Rio de Janeiro;761
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Maranhão;586
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Piauí;413
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Ceará;313
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Pará;268
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Distrito Federal;230
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Rio Grande do Norte;117
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Espírito Santo;112
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Amazonas;79
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Paraíba;53
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Alagoas;52
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Sergipe;38
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Não Identificado;19
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Rondônia;17
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Acre;6
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Amapá;5
355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST;Roraima;1
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;São Paulo;243857
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Minas Gerais;17375
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Paraná;11298
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Distrito Federal;10223
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Rio de Janeiro;7157
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Rio Grande do Sul;6760
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Mato Grosso do Sul;6573
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Goiás;5859
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Bahia;5843
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Mato Grosso;4931
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Santa Catarina;4703
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Pernambuco;4326
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Pará;3359
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Ceará;3128
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Espírito Santo;2717
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Paraíba;2412
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Rondônia;1789
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Maranhão;1701
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Alagoas;1524
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Rio Grande do Norte;1361
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Tocantins;1321
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Sergipe;1274
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Piauí;1040
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Amazonas;801
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Acre;759
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Roraima;340
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Amapá;297
319996;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO E;Não Identificado;13
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Paraná;129274
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Santa Catarina;6215
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;São Paulo;4870
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Mato Grosso;4221
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Rondônia;2854
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Rio Grande do Sul;2192
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Mato Grosso do Sul;2001
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Bahia;1046
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Pará;809
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Minas Gerais;786
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Espírito Santo;763
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Goiás;682
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Distrito Federal;672
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Acre;566
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Rio de Janeiro;545
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Pernambuco;501
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Alagoas;326
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Sergipe;297
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Ceará;91
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Amazonas;86
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Paraíba;69
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Tocantins;68
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Rio Grande do Norte;56
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Roraima;31
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Maranhão;28
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Piauí;17
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Amapá;4
312720;UNIMED DO ESTADO DO PARANA FEDERACAO ESTADU;Não Identificado;3
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Bahia;5397
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Tocantins;24
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Distrito Federal;19
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Goiás;18
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Piauí;12
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Paraná;9
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Minas Gerais;7
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Alagoas;6
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Rio Grande do Sul;6
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Sergipe;6
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;São Paulo;5
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Rio de Janeiro;4
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Santa Catarina;4
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Mato Grosso do Sul;3
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Paraíba;3
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Mato Grosso;2
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Pernambuco;2
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Amazonas;1
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Ceará;1
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Maranhão;1
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Pará;1
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Acre;0
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Amapá;0
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Espírito Santo;0
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Rio Grande do Norte;0
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Rondônia;0
325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRA;Roraima;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Paraná;23687
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;São Paulo;732
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Mato Grosso do Sul;303
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Rio de Janeiro;290
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Santa Catarina;167
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Mato Grosso;107
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Rio Grande do Sul;66
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Minas Gerais;64
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Goiás;51
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Bahia;25
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Tocantins;20
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Rondônia;11
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Pará;8
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Maranhão;5
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Pernambuco;5
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Ceará;4
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Paraíba;2
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Piauí;2
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Sergipe;2
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Distrito Federal;1
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Acre;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Alagoas;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Amapá;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Amazonas;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Espírito Santo;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Rio Grande do Norte;0
305227;UNIMED DO OESTE DO PARANA - COOP. DE TRABAL;Roraima;0
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Bahia;40356
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Goiás;1779
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Pernambuco;285
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Minas Gerais;224
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Maranhão;108
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;São Paulo;73
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Distrito Federal;72
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Pará;61
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Alagoas;50
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Paraíba;45
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Ceará;44
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Mato Grosso;25
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Rio de Janeiro;22
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Espírito Santo;19
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Sergipe;17
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Tocantins;16
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Rio Grande do Norte;13
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Mato Grosso do Sul;7
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Piauí;7
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Amazonas;5
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Paraná;5
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Rio Grande do Sul;4
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Santa Catarina;3
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Amapá;2
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Acre;0
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Rondônia;0
350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO;Roraima;0
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Rio Grande do Sul;36863
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Paraná;118
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;São Paulo;103
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Pernambuco;101
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Rio de Janeiro;85
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Santa Catarina;68
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Goiás;30
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Minas Gerais;28
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Ceará;10
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Alagoas;6
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Bahia;6
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Distrito Federal;5
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Sergipe;5
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Pará;4
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Amazonas;3
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Rio Grande do Norte;3
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Espírito Santo;2
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Mato Grosso;2
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Paraíba;2
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Rondônia;2
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Maranhão;1
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Mato Grosso do Sul;1
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Acre;0
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Amapá;0
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Piauí;0
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Roraima;0
311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPER;Tocantins;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Rio Grande do Sul;23318
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Santa Catarina;418
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Goiás;172
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;São Paulo;42
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Paraná;41
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Mato Grosso;38
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Mato Grosso do Sul;24
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Minas Gerais;22
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Bahia;20
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Rondônia;8
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Espírito Santo;7
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Rio de Janeiro;7
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Pernambuco;6
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Ceará;3
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Tocantins;3
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Maranhão;1
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Pará;1
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Acre;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Alagoas;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Amapá;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Amazonas;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Distrito Federal;0
